"Category ID";"Active (0/1)";"Name*";"Parent category";"Root category (0/1)";"Description";"Meta title";"Meta keywords";"Meta description";"URL rewritten";"Image URL"
"52";"1";"SWART SILVIA";"NEDERLANDSTALIG  A-Z";"0";;"SWART SILVIA";"SWART SILVIA";"SWART SILVIA";"swart-silvia";
"53";"1";"MIGRA'S";"NEDERLANDSTALIG  A-Z";"0";;"MIGRA'S";"MIGRA'S";"MIGRA'S";"migra-s";
"55";"1";"JANSEN ARNE";"NEDERLANDSTALIG  A-Z";"0";;"JANSEN ARNE";"JANSEN ARNE";"JANSEN ARNE";"jansen-arne";
"56";"1";"SCHOONEBEEK GERARD";"NEDERLANDSTALIG  A-Z";"0";;"SCHOONEBEEK GERARD";"SCHOONEBEEK GERARD";"SCHOONEBEEK GERARD";"schoonebeek-gerard";
"57";"1";"AD EN KARIN - AD VAN HOORN";"NEDERLANDSTALIG  A-Z";"0";;"AD EN KARIN - AD VAN HOORN";"AD EN KARIN - AD VAN HOORN";"AD EN KARIN - AD VAN HOORN";"ad-en-karin-ad-van-hoorn";
"58";"1";"DUTCH BOYS";"NEDERLANDSTALIG  A-Z";"0";;"DUTCH BOYS";"DUTCH BOYS";"DUTCH BOYS";"dutch-boys";
"59";"1";"STENEKER BEN";"NEDERLANDSTALIG  A-Z";"0";;"STENEKER BEN";"STENEKER BEN";"STENEKER BEN";"steneker-ben";
"60";"1";"CALIMERO'S";"DUITSTALIG";"0";;"CALIMERO'S";"CALIMERO'S";"CALIMERO'S";"calimero-s";
"61";"1";"ROFFELS";"NEDERLANDSTALIG  A-Z";"0";;"ROFFELS";"ROFFELS";"ROFFELS";"roffels";
"63";"1";"FLIPPERS";"DUITSTALIG";"0";;"FLIPPERS";"FLIPPERS";"FLIPPERS";"flippers";
"64";"1";"WIJNGAARD HENK";"NEDERLANDSTALIG  A-Z";"0";;"WIJNGAARD HENK";"WIJNGAARD HENK";"WIJNGAARD HENK";"wijngaard-henk";
"67";"1";"HEINTJE - HEINTJE SIMONS";"DUITSTALIG";"0";;"HEINTJE - HEINTJE SIMOMS";"HEINTJE - HEINTJE SIMONS";"HEINTJE - HEINTJE SIMONS";"heintje-heintje-simons";
"68";"1";"SNEEUWBALTRIO";"NEDERLANDSTALIG  A-Z";"0";;"SNEEUWBALTRIO";"SNEEUWBALTRIO";"SNEEUWBALTRIO";"sneeuwbaltrio";
"69";"1";"TIJDBREKERS";"NEDERLANDSTALIG  A-Z";"0";;"TIJDBREKERS";"TIJDBREKERS";"TIJDBREKERS";"tijdbrekers";
"71";"1";"HIGHWAY + Martin";"NEDERLANDSTALIG  A-Z";"0";;"HIGHWAY + Martin";"HIGHWAY + Martin";"HIGHWAY + Martin";"highway-martin";
"72";"1";"JOHAN EN HENK";"NEDERLANDSTALIG  A-Z";"0";;"JOHAN EN HENK";"JOHAN EN HENK";"JOHAN EN HENK";"johan-en-henk";
"73";"1";"NEW FOUR";"NEDERLANDSTALIG  A-Z";"0";;"NEW FOUR";"NEW FOUR";"NEW FOUR";"new-four";
"74";"1";"NORMAAL VINYL SINGLES";"NEDERLANDSTALIG  A-Z";"0";;"NORMAAL VINYL SINGLES";"NORMAAL VINYL SINGLES";"NORMAAL VINYL SINGLES";"normaal-vinyl-singles";
"75";"1";"KOERIER OOMPIE";"NEDERLANDSTALIG  A-Z";"0";;"KOERIER OOMPIE";"KOERIER OOMPIE";"KOERIER OOMPIE";"koerier-oompie";
"76";"1";"RAPSODIES";"NEDERLANDSTALIG  A-Z";"0";;"RAPSODIES";"RAPSODIES";"RAPSODIES";"rapsodies";
"77";"1";"SUNSTREAMS";"NEDERLANDSTALIG  A-Z";"0";;"SUNSTREAMS";"SUNSTREAMS";"SUNSTREAMS";"sunstreams";
"78";"1";"OVERIG";"NEDERLANDSTALIG  A-Z";"0";;"OVERIG";"OVERIG";"OVERIG";"overig";
"79";"1";"LEISMANN RENATE & WERNER";"DUITSTALIG";"0";;"LEISMANN RENATE & WERNER";"LEISMANN RENATE & WERNER";"LEISMANN RENATE & WERNER";"leismann-renate-werner";
"80";"1";"CATS";"ENGELSTALIG";"0";;"CATS";"CATS";"CATS";"cats";
"81";"1";"TYROLIS";"TIROLER";"0";;"TYROLIS";"TYROLIS";"TYROLIS";"tyrolis";
"82";"1";"SCHURZENJAGER ZILLERTALER";"TIROLER";"0";;"SCHURZENJAGER ZILLERTALER";"SCHURZENJAGER ZILLERTALER";"SCHURZENJAGER ZILLERTALER";"schurzenjager-zillertaler";
"83";"1";"TRUCKER TINA";"NEDERLANDSTALIG  A-Z";"0";;"TRUCKER TINA";"TRUCKER TINA";"TRUCKER TINA";"trucker-tina";
"87";"1";"KOOPMANS JANTJE";"NEDERLANDSTALIG  A-Z";"0";;"KOOPMANS JANTJE";"KOOPMANS JANTJE";"KOOPMANS JANTJE";"koopmans-jantje";
"89";"1";"HOLLANDER GERT";"NEDERLANDSTALIG  A-Z";"0";;"HOLLANDER GERT";"HOLLANDER GERT";"HOLLANDER GERT";"hollander-gert";
"90";"1";"JANNY EN FRE";"NEDERLANDSTALIG  A-Z";"0";;"JANNY EN FRE";"JANNY EN FRE";"JANNY EN FRE";"janny-en-fre";
"91";"1";"TEDDYBOYS";"NEDERLANDSTALIG  A-Z";"0";;"TEDDYBOYS";"TEDDYBOYS";"TEDDYBOYS";"teddyboys";
"93";"1";"YORK TINA";"DUITSTALIG";"0";;"YORK TINA";"YORK TINA";"YORK TINA";"york-tina";
"94";"1";"ROBERTS CHRIS";"DUITSTALIG";"0";;"ROBERTS CHRIS";"ROBERTS CHRIS";"ROBERTS CHRIS";"roberts-chris";
"95";"1";"ORLOFF PETER";"DUITSTALIG";"0";;"ORLOFF PETER";"ORLOFF PETER";"ORLOFF PETER";"orloff-peter";
"96";"1";"VINYL JBS LABEL";"NEDERLANDSTALIG  A-Z";"0";;"VINYL JBS LABEL";"VINYL JBS LABEL";"VINYL JBS LABEL";"vinyl-jbs-label";
"97";"1";"POLKA TIME VINYL JBS SERIE";"NEDERLANDSTALIG  A-Z";"0";;"POLKA TIME VINYL JBS SERIE";"POLKA TIME VINYL JBS SERIE";"POLKA TIME VINYL JBS SERIE";"polka-time-vinyl-jbs-serie";
"98";"1";"TELSTAR SINGLE'S NIEUWE SERIE";"NEDERLANDSTALIG  A-Z";"0";;"TELSTAR SINGLE'S NIEUWE SERIE";"TELSTAR SINGLE'S NIEUWE SERIE";"TELSTAR SINGLE'S NIEUWE SERIE";"telstar-single-s-nieuwe-serie";
"99";"1";"MYHRE WENCKE";"DUITSTALIG";"0";;"MYHRE WENCKE";"MYHRE WENCKE";"MYHRE WENCKE";"myhre-wencke";
"100";"1";"MARCH PEGGY";"DUITSTALIG";"0";;"MARCH PEGGY";"MARCH PEGGY";"MARCH PEGGY";"march-peggy";
"102";"1";"NICKI";"DUITSTALIG";"0";;"NICKI";"NICKI";"NICKI";"nicki";
"103";"1";"JURGENS ANDREA";"DUITSTALIG";"0";;"JURGENS ANDREA";"JURGENS ANDREA";"JURGENS ANDREA";"jurgens-andrea";
"104";"1";"JUNG CLAUDIA";"DUITSTALIG";"0";;"JUNG CLAUDIA";"JUNG CLAUDIA";"JUNG CLAUDIA";"jung-claudia";
"105";"1";"SPIER BERND";"DUITSTALIG";"0";;"SPIER BERND";"SPIER BERND";"SPIER BERND";"spier-bernd";
"106";"1";"NICOLE";"DUITSTALIG";"0";;"NICOLE";"NICOLE";"NICOLE";"nicole";
"107";"1";"WERDING JULIANE";"DUITSTALIG";"0";;"WERDING JULIANE";"WERDING JULIANE";"WERDING JULIANE";"werding-juliane";
"108";"1";"CLUVER BERND";"DUITSTALIG";"0";;"CLUVER BERND";"CLUVER BERND";"CLUVER BERND";"cluver-bernd";
"109";"1";"MANUELA";"DUITSTALIG";"0";;"MANUELA";"MANUELA";"MANUELA";"manuela";
"110";"1";"DORTHE - DORTHE KOLLO";"DUITSTALIG";"0";;"DORTHE - DORTHE KOLLO";"DORTHE - DORTHE KOLLO";"DORTHE - DORTHE KOLLO";"dorthe-dorthe-kollo";
"112";"1";"ANNA-LENA";"DUITSTALIG";"0";;"ANNA-LENA";"ANNA-LENA";"ANNA-LENA";"anna-lena";
"113";"1";"TOENDRA'S";"NEDERLANDSTALIG  A-Z";"0";;"TOENDRA'S";"TOENDRA'S";"TOENDRA'S";"toendra-s";
"114";"1";"SPENCER JOHN";"NEDERLANDSTALIG  A-Z";"0";;"SPENCER JOHN";"SPENCER JOHN";"SPENCER JOHN";"spencer-john";
"115";"1";"MALMKVIST-SIW";"DUITSTALIG";"0";;"MALMKVIST-SIW";"MALMKVIST-SIW";"MALMKVIST-SIW";"malmkvist-siw";
"116";"1";"SUKAR-MANUELA";"DUITSTALIG";"0";;"SUKAR-MANUELA";"SUKAR-MANUELA";"SUKAR-MANUELA";"sukar-manuela";
"117";"1";"ANITA";"DUITSTALIG";"0";;"ANITA";"ANITA";"ANITA";"anita";
"118";"1";"TONNY & GITTY";"NEDERLANDSTALIG  A-Z";"0";;"TONNY & GITTY";"TONNY & GITTY";"TONNY & GITTY";"tonny-gitty";
"119";"1";"HINNEN  PETER";"DUITSTALIG";"0";;"HINNEN  PETER";"HINNEN  PETER";"HINNEN  PETER";"hinnen-peter";
"120";"1";"HOLM  MICHAEL";"DUITSTALIG";"0";;"HOLM  MICHAEL";"HOLM  MICHAEL";"HOLM  MICHAEL";"holm-michael";
"122";"1";"NEYMAN  BENNY";"DUITSTALIG";"0";;"NEYMAN  BENNY";"NEYMAN  BENNY";"NEYMAN  BENNY";"neyman-benny";
"123";"1";"TONY";"DUITSTALIG";"0";;"TONY";"TONY";"TONY";"tony";
"124";"1";"Carpendale  Howard";"DUITSTALIG";"0";;"Carpendale  Howard";"Carpendale  Howard";"Carpendale  Howard";"carpendale-howard";
"125";"1";"MAFFAY  PETER";"DUITSTALIG";"0";;"MAFFAY  PETER";"MAFFAY  PETER";"MAFFAY  PETER";"maffay-peter";
"126";"1";"KRUGER  MIKE";"DUITSTALIG";"0";;"KRUGER  MIKE";"KRUGER  MIKE";"KRUGER  MIKE";"kruger-mike";
"127";"1";"PARKER  TEDDY";"DUITSTALIG";"0";;"PARKER  TEDDY";"PARKER  TEDDY";"PARKER  TEDDY";"parker-teddy";
"128";"1";"HEINO";"DUITSTALIG";"0";;"HEINO";"HEINO";"HEINO";"heino";
"129";"1";"MANUEL & PONY";"DUITSTALIG";"0";;"MANUEL & PONY";"MANUEL & PONY";"MANUEL & PONY";"manuel-pony";
"130";"1";"PEPE LIENHARD BAND";"DUITSTALIG";"0";;"PEPE LIENHARD BAND";"PEPE LIENHARD BAND";"PEPE LIENHARD BAND";"pepe-lienhard-band";
"131";"1";"BONNEY  GRAHAM";"DUITSTALIG";"0";;"BONNEY  GRAHAM";"BONNEY  GRAHAM";"BONNEY  GRAHAM";"bonney-graham";
"132";"1";"HOLIDAY  TONY";"DUITSTALIG";"0";;"HOLIDAY  TONY";"HOLIDAY  TONY";"HOLIDAY  TONY";"holiday-tony";
"133";"1";"GILDO  REX";"DUITSTALIG";"0";;"GILDO  REX";"GILDO  REX";"GILDO  REX";"gildo-rex";
"134";"1";"BERGHAGEN  LARS";"DUITSTALIG";"0";;"BERGHAGEN  LARS";"BERGHAGEN  LARS";"BERGHAGEN  LARS";"berghagen-lars";
"135";"1";"HOIER  HENNER";"DUITSTALIG";"0";;"HOIER  HENNER";"HOIER  HENNER";"HOIER  HENNER";"hoier-henner";
"136";"1";"HAJO";"DUITSTALIG";"0";;"HAJO";"HAJO";"HAJO";"hajo";
"137";"1";"BACKUS  GUS";"DUITSTALIG";"0";;"BACKUS  GUS";"BACKUS  GUS";"BACKUS  GUS";"backus-gus";
"138";"1";"MORGAN  MANFRED";"DUITSTALIG";"0";;"MORGAN  MANFRED";"MORGAN  MANFRED";"MORGAN  MANFRED";"morgan-manfred";
"139";"1";"KERN  RENATE";"DUITSTALIG";"0";;"KERN  RENATE";"KERN  RENATE";"KERN  RENATE";"kern-renate";
"140";"1";"POP  EDINA";"DUITSTALIG";"0";;"POP  EDINA";"POP  EDINA";"POP  EDINA";"pop-edina";
"141";"1";"MORELL  MONICA";"DUITSTALIG";"0";;"MORELL  MONICA";"MORELL  MONICA";"MORELL  MONICA";"morell-monica";
"142";"1";"LIZELL  NINA";"DUITSTALIG";"0";;"LIZELL  NINA";"LIZELL  NINA";"LIZELL  NINA";"lizell-nina";
"143";"1";"SCHAFER  HEIKE";"DUITSTALIG";"0";;"SCHAFER  HEIKE";"SCHAFER  HEIKE";"SCHAFER  HEIKE";"schafer-heike";
"144";"1";"GITTE";"DUITSTALIG";"0";;"GITTE";"GITTE";"GITTE";"gitte";
"145";"1";"DENISE";"DUITSTALIG";"0";;"DENISE";"DENISE";"DENISE";"denise";
"146";"1";"BERGER  GABY";"DUITSTALIG";"0";;"BERGER  GABY";"BERGER  GABY";"BERGER  GABY";"berger-gaby";
"147";"1";"BERG  TANJA";"DUITSTALIG";"0";;"BERG  TANJA";"BERG  TANJA";"BERG  TANJA";"berg-tanja";
"148";"1";"KIRSTI";"DUITSTALIG";"0";;"KIRSTI";"KIRSTI";"KIRSTI";"kirsti";
"149";"1";"FROBOESS  CONNY";"DUITSTALIG";"0";;"FROBOESS  CONNY";"FROBOESS  CONNY";"FROBOESS  CONNY";"froboess-conny";
"151";"1";"MIXED EMOTIONS";"ENGELSTALIG";"0";;"MIXED EMOTIONS";"MIXED EMOTIONS";"MIXED EMOTIONS";"mixed-emotions";
"152";"1";"CONNY - CONNY FRANCIS";"DUITSTALIG";"0";;"CONNY - CONNY FRANCIS";"CONNY - CONNY FRANCIS";"CONNY - CONNY FRANCIS";"conny-conny-francis";
"153";"1";"JOSJE";"NEDERLANDSTALIG  A-Z";"0";;"JOSJE";"JOSJE";"JOSJE";"josje";
"154";"1";"BZN";"ENGELSTALIG";"0";;"BZN";"BZN";"BZN";"bzn";
"155";"1";"HEPIE & HEPIE";"NEDERLANDSTALIG  A-Z";"0";;"HEPIE & HEPIE";"HEPIE & HEPIE";"HEPIE & HEPIE";"hepie-hepie";
"156";"1";"HOMMY  EN  EMMY";"NEDERLANDSTALIG  A-Z";"0";;"HOMMY  EN  EMMY";"HOMMY  EN  EMMY";"HOMMY  EN  EMMY";"hommy-en-emmy";
"157";"1";"SONJA";"NEDERLANDSTALIG  A-Z";"0";;"SONJA";"SONJA";"SONJA";"sonja";
"158";"1";"J T J  TRIO";"NEDERLANDSTALIG  A-Z";"0";;"J T J  TRIO";"J T J  TRIO";"J T J  TRIO";"j-t-j-trio";
"159";"1";"APOLLO  TRIO";"NEDERLANDSTALIG  A-Z";"0";;"APOLLO  TRIO";"APOLLO  TRIO";"APOLLO  TRIO";"apollo-trio";
"160";"1";"KONING DE DUO";"NEDERLANDSTALIG  A-Z";"0";;"KONING DE DUO";"KONING DE DUO";"KONING DE DUO";"koning-de-duo";
"161";"1";"HEIKREKELS";"NEDERLANDSTALIG  A-Z";"0";;"HEIKREKELS";"HEIKREKELS";"HEIKREKELS";"heikrekels";
"162";"1";"MIKA'S  DE";"NEDERLANDSTALIG  A-Z";"0";;"MIKA'S  DE";"MIKA'S  DE";"MIKA'S  DE";"mika-s-de";
"163";"1";"VALAITIS LENA";"DUITSTALIG";"0";;"VALAITIS LENA";"VALAITIS LENA";"VALAITIS LENA";"valaitis-lena";
"164";"1";"CORDALIS COSTA";"DUITSTALIG";"0";;"CORDALIS COSTA";"CORDALIS COSTA";"CORDALIS COSTA";"cordalis-costa";
"165";"1";"BENNY";"DUITSTALIG";"0";;"BENNY";"BENNY";"BENNY";"benny";
"166";"1";"TRUCK STOP";"DUITSTALIG";"0";;"TRUCK STOP";"TRUCK STOP";"TRUCK STOP";"truck-stop";
"167";"1";"JAN EN Z'N  HARRY'S";"NEDERLANDSTALIG  A-Z";"0";;"JAN EN Z'N  HARRY'S";"JAN EN Z'N  HARRY'S";"JAN EN Z'N  HARRY'S";"jan-en-z-n-harry-s";
"168";"1";"ELECTRONICA'S  DE";"NEDERLANDSTALIG  A-Z";"0";;"ELECTRONICA'S  DE";"ELECTRONICA'S  DE";"ELECTRONICA'S  DE";"electronica-s-de";
"169";"1";"DORPSGASTEN  DE";"NEDERLANDSTALIG  A-Z";"0";;"DORPSGASTEN  DE";"DORPSGASTEN  DE";"DORPSGASTEN  DE";"dorpsgasten-de";
"170";"1";"CARDO  DANNY";"NEDERLANDSTALIG  A-Z";"0";;"CARDO  DANNY";"CARDO  DANNY";"CARDO  DANNY";"cardo-danny";
"171";"1";"GRONINGSE  ZUSJES   DE";"NEDERLANDSTALIG  A-Z";"0";;"GRONINGSE  ZUSJES  DE";"GRONINGSE  ZUSJES   DE";"GRONINGSE  ZUSJES   DE";"groningse-zusjes-de";
"173";"1";"JAN  &  ZWAAN";"NEDERLANDSTALIG  A-Z";"0";;"JAN  &  ZWAAN";"JAN  &  ZWAAN";"JAN  &  ZWAAN";"jan-zwaan";
"174";"1";"LOWLAND  TRIO";"NEDERLANDSTALIG  A-Z";"0";;"LOWLAND  TRIO";"LOWLAND  TRIO";"LOWLAND  TRIO";"lowland-trio";
"175";"1";"VOARTSE  BOYS  DUO  DE";"NEDERLANDSTALIG  A-Z";"0";;"VOARTSE  BOYS  DUO  DE";"VOARTSE  BOYS  DUO  DE";"VOARTSE  BOYS  DUO  DE";"voartse-boys-duo-de";
"176";"1";"ZINGENDE  BUSCHAUFFEUR  DE";"NEDERLANDSTALIG  A-Z";"0";;"ZINGENDE  BUSCHAUFFEUR  DE";"ZINGENDE  BUSCHAUFFEUR  DE";"ZINGENDE  BUSCHAUFFEUR  DE";"zingende-buschauffeur-de";
"177";"1";"MIA  EN  LEO";"NEDERLANDSTALIG  A-Z";"0";;"MIA  EN  LEO";"MIA  EN  LEO";"MIA  EN  LEO";"mia-en-leo";
"178";"1";"WUKO'S  DE";"NEDERLANDSTALIG  A-Z";"0";;"WUKO'S  DE";"WUKO'S  DE";"WUKO'S  DE";"wuko-s-de";
"180";"1";"KARINA";"NEDERLANDSTALIG  A-Z";"0";;"KARINA";"KARINA";"KARINA";"karina";
"181";"1";"WEST  MONICA";"NEDERLANDSTALIG  A-Z";"0";;"WEST  MONICA";"WEST  MONICA";"WEST  MONICA";"west-monica";
"182";"1";"WIERSTRA  HARM";"NEDERLANDSTALIG  A-Z";"0";;"WIERSTRA  HARM";"WIERSTRA  HARM";"WIERSTRA  HARM";"wierstra-harm";
"183";"1";"MUSIC  SOUNDS  THE";"NEDERLANDSTALIG  A-Z";"0";;"MUSIC  SOUNDS  THE";"MUSIC  SOUNDS  THE";"MUSIC  SOUNDS  THE";"music-sounds-the";
"185";"1";"CON  AMOUR";"NEDERLANDSTALIG  A-Z";"0";;"CON  AMOUR";"CON  AMOUR";"CON  AMOUR";"con-amour";
"186";"1";"LIPPOLD MARIETJE";"NEDERLANDSTALIG  A-Z";"0";;"LIPPOLD MARIETJE";"LIPPOLD MARIETJE";"LIPPOLD MARIETJE";"lippold-marietje";
"187";"1";"Classics";"ENGELSTALIG";"0";;"Classics";"Classics";"Classics";"classics";
"188";"1";"Ferrari";"ENGELSTALIG";"0";;"Ferrari";"Ferrari";"Ferrari";"ferrari";
"189";"1";"VEERMAN  PIET";"ENGELSTALIG";"0";;"VEERMAN  PIET";"VEERMAN  PIET";"VEERMAN  PIET";"veerman-piet";
"190";"1";"MATCHBOX";"ENGELSTALIG";"0";;"MATCHBOX";"MATCHBOX";"MATCHBOX";"matchbox";
"192";"1";"PRESLEY  ELVIS";"ENGELSTALIG";"0";;"PRESLEY  ELVIS";"PRESLEY  ELVIS";"PRESLEY  ELVIS";"presley-elvis";
"193";"1";"BONEY  M";"ENGELSTALIG";"0";;"BONEY  M";"BONEY  M";"BONEY  M";"boney-m";
"194";"1";"KENT  PETER";"ENGELSTALIG";"0";;"KENT  PETER";"KENT  PETER";"KENT  PETER";"kent-peter";
"195";"1";"OPUS";"ENGELSTALIG";"0";;"OPUS";"OPUS";"OPUS";"opus";
"196";"1";"NEXT ONE";"ENGELSTALIG";"0";;"NEXT ONE";"NEXT ONE";"NEXT ONE";"next-one";
"197";"1";"MEN AT WORK";"ENGELSTALIG";"0";;"MEN AT WORK";"MEN AT WORK";"MEN AT WORK";"men-at-work";
"198";"1";"CCR";"ENGELSTALIG";"0";;"CCR";"CCR";"CCR";"ccr";
"199";"1";"WALKERS  THE";"ENGELSTALIG";"0";;"WALKERS  THE";"WALKERS  THE";"WALKERS  THE";"walkers-the";
"200";"1";"HOLLY  BUDDY";"ENGELSTALIG";"0";;"HOLLY  BUDDY";"HOLLY  BUDDY";"HOLLY  BUDDY";"holly-buddy";
"201";"1";"RENEE";"ENGELSTALIG";"0";;"RENEE";"RENEE";"RENEE";"renee";
"202";"1";"SHARKEY  FEARGAL";"ENGELSTALIG";"0";;"SHARKEY  FEARGAL";"SHARKEY  FEARGAL";"SHARKEY  FEARGAL";"sharkey-feargal";
"203";"1";"RABBITT  EDDIE";"ENGELSTALIG";"0";;"RABBITT  EDDIE";"RABBITT  EDDIE";"RABBITT  EDDIE";"rabbitt-eddie";
"204";"1";"TRASHMEN  THE";"ENGELSTALIG";"0";;"TRASHMEN  THE";"TRASHMEN  THE";"TRASHMEN  THE";"trashmen-the";
"205";"1";"LYDIA en de MELODIESTRINGS";"ENGELSTALIG";"0";;"LYDIA en de MELODIESTRINGS";"LYDIA en de MELODIESTRINGS";"LYDIA en de MELODIESTRINGS";"lydia-en-de-melodiestrings";
"206";"1";"ANDREWS  CHRIS";"ENGELSTALIG";"0";;"ANDREWS  CHRIS";"ANDREWS  CHRIS";"ANDREWS  CHRIS";"andrews-chris";
"207";"1";"MAYWOOD";"ENGELSTALIG";"0";;"MAYWOOD";"MAYWOOD";"MAYWOOD";"maywood";
"208";"1";"BELLAMY  BROTHERS";"ENGELSTALIG";"0";;"BELLAMY  BROTHERS";"BELLAMY  BROTHERS";"BELLAMY  BROTHERS";"bellamy-brothers";
"209";"1";"RAM JAM";"ENGELSTALIG";"0";;"RAM JAM";"RAM JAM";"RAM JAM";"ram-jam";
"210";"1";"MILLIE";"ENGELSTALIG";"0";;"MILLIE";"MILLIE";"MILLIE";"millie";
"211";"1";"TREMELOES  THE";"ENGELSTALIG";"0";;"TREMELOES  THE";"TREMELOES  THE";"TREMELOES  THE";"tremeloes-the";
"212";"1";"ANKA  PAUL";"ENGELSTALIG";"0";;"ANKA  PAUL";"ANKA  PAUL";"ANKA  PAUL";"anka-paul";
"213";"1";"ORBISON  ROY";"ENGELSTALIG";"0";;"ORBISON  ROY";"ORBISON  ROY";"ORBISON  ROY";"orbison-roy";
"214";"1";"EUROPE";"ENGELSTALIG";"0";;"EUROPE";"EUROPE";"EUROPE";"europe";
"215";"1";"KINKS  THE";"ENGELSTALIG";"0";;"KINKS  THE";"KINKS  THE";"KINKS  THE";"kinks-the";
"217";"1";"Olivia Newton-John";"ENGELSTALIG";"0";;"Olivia Newton-John";"Olivia Newton-John";"Olivia Newton-John";"olivia-newton-john";
"218";"1";"KINCADE";"ENGELSTALIG";"0";;"KINCADE";"KINCADE";"KINCADE";"kincade";
"219";"1";"ZAGER & EVANS";"ENGELSTALIG";"0";;"ZAGER & EVANS";"ZAGER & EVANS";"ZAGER & EVANS";"zager-evans";
"220";"1";"LACE";"ENGELSTALIG";"0";;"LACE";"LACE";"LACE";"lace";
"221";"1";"TIELMAN BROTHERS";"ENGELSTALIG";"0";;"TIELMAN BROTHERS";"TIELMAN BROTHERS";"TIELMAN BROTHERS";"tielman-brothers";
"223";"1";"MARMELADE";"ENGELSTALIG";"0";;"MARMELADE";"MARMELADE";"MARMELADE";"marmelade";
"224";"1";"STEWART  ROD";"ENGELSTALIG";"0";;"STEWART  ROD";"STEWART  ROD";"STEWART  ROD";"stewart-rod";
"225";"1";"SHUFFLES  THE";"ENGELSTALIG";"0";;"SHUFFLES  THE";"SHUFFLES  THE";"SHUFFLES  THE";"shuffles-the";
"226";"1";"DIESEL";"ENGELSTALIG";"0";;"DIESEL";"DIESEL";"DIESEL";"diesel";
"227";"1";"NEWTON  JUICE";"ENGELSTALIG";"0";;"NEWTON  JUICE";"NEWTON  JUICE";"NEWTON  JUICE";"newton-juice";
"228";"1";"FOGERTY  JOHN";"ENGELSTALIG";"0";;"FOGERTY  JOHN";"FOGERTY  JOHN";"FOGERTY  JOHN";"fogerty-john";
"229";"1";"STARR   LUCILLE";"ENGELSTALIG";"0";;"STARR   LUCILLE";"STARR   LUCILLE";"STARR   LUCILLE";"starr-lucille";
"230";"1";"ARCHIES  THE";"ENGELSTALIG";"0";;"ARCHIES  THE";"ARCHIES  THE";"ARCHIES  THE";"archies-the";
"231";"1";"CHEAP TRICK";"ENGELSTALIG";"0";;"CHEAP TRICK";"CHEAP TRICK";"CHEAP TRICK";"cheap-trick";
"233";"1";"MEATLOAF";"ENGELSTALIG";"0";;"MEATLOAF";"MEATLOAF";"MEATLOAF";"meatloaf";
"234";"1";"HOOK  Dr";"ENGELSTALIG";"0";;"HOOK  Dr";"HOOK  Dr";"HOOK  Dr";"hook-dr";
"235";"1";"BOONE  PAT";"ENGELSTALIG";"0";;"BOONE  PAT";"BOONE  PAT";"BOONE  PAT";"boone-pat";
"236";"1";"Mighty Sparrow & Byron Lee";"ENGELSTALIG";"0";;"Mighty Sparrow & Byron Lee";"Mighty Sparrow & Byron Lee";"Mighty Sparrow & Byron Lee";"mighty-sparrow-byron-lee";
"237";"1";"MANFRED MANN";"ENGELSTALIG";"0";;"MANFRED MANN";"MANFRED MANN";"MANFRED MANN";"manfred-mann";
"238";"1";"GREENBAUM  NORMAN";"ENGELSTALIG";"0";;"GREENBAUM  NORMAN";"GREENBAUM  NORMAN";"GREENBAUM  NORMAN";"greenbaum-norman";
"239";"1";"BIRKIN  JANE";"ENGELSTALIG";"0";;"BIRKIN  JANE";"BIRKIN  JANE";"BIRKIN  JANE";"birkin-jane";
"240";"1";"SPEARS  BILLIE JO";"ENGELSTALIG";"0";;"SPEARS  BILLIE JO";"SPEARS  BILLIE JO";"SPEARS  BILLIE JO";"spears-billie-jo";
"241";"1";"ULLMAN  TRACEY";"ENGELSTALIG";"0";;"ULLMAN  TRACEY";"ULLMAN  TRACEY";"ULLMAN  TRACEY";"ullman-tracey";
"242";"1";"MARLEY  BOB";"ENGELSTALIG";"0";;"MARLEY  BOB";"MARLEY  BOB";"MARLEY  BOB";"marley-bob";
"243";"1";"MARSHALL  KEITH";"ENGELSTALIG";"0";;"MARSHALL  KEITH";"MARSHALL  KEITH";"MARSHALL  KEITH";"marshall-keith";
"244";"1";"ROE  TOMMY";"ENGELSTALIG";"0";;"ROE  TOMMY";"ROE  TOMMY";"ROE  TOMMY";"roe-tommy";
"245";"1";"PUSSYCAT";"ENGELSTALIG";"0";;"PUSSYCAT";"PUSSYCAT";"PUSSYCAT";"pussycat";
"246";"1";"NEW WORLD";"ENGELSTALIG";"0";;"NEW WORLD";"NEW WORLD";"NEW WORLD";"new-world";
"247";"1";"HYLAND  BRIAN";"ENGELSTALIG";"0";;"HYLAND  BRIAN";"HYLAND  BRIAN";"HYLAND  BRIAN";"hyland-brian";
"248";"1";"LOWE  NICK";"ENGELSTALIG";"0";;"LOWE  NICK";"LOWE  NICK";"LOWE  NICK";"lowe-nick";
"249";"1";"LIPPS  INC";"ENGELSTALIG";"0";;"LIPPS  INC";"LIPPS  INC";"LIPPS  INC";"lipps-inc";
"250";"1";"SHERRY  GLORIA";"ENGELSTALIG";"0";;"SHERRY  GLORIA";"SHERRY  GLORIA";"SHERRY  GLORIA";"sherry-gloria";
"251";"1";"POWELL  GOZY";"ENGELSTALIG";"0";;"POWELL  GOZY";"POWELL  GOZY";"POWELL  GOZY";"powell-gozy";
